id,username,created_at,lng,lat,text
1517723028402192385,AndrewRyHolder,Sat Apr 23 04:32:22 +0000 2022,-73.9685415,40.780709,Pretty miserable about how my life has turned out. 😐
1517723028578357248,MaddyHudak_94,Sat Apr 23 04:32:22 +0000 2022,-90.011008,29.982601,Ugh I’m legit squeamish watching Ingram trying to gingerly walk this off
1517723029366837250,DavidNelamsJr,Sat Apr 23 04:32:22 +0000 2022,-92.01241300000001,30.088725500000002,@LFAfighting it didn’t take long for the #IronPole 2 put the HW DIV. On notice!!@rkruck @MikeMav22 that was a hellu… https://t.co/ChGoYUvKqG
1517723030465744898,JustinCone6,Sat Apr 23 04:32:23 +0000 2022,-100.0768885,31.1688935,@AsterlynLucrada @KaiHuaDraw @meramizu Quick preform an Odesseus
1517723031136874496,chaunceytuck,Sat Apr 23 04:32:23 +0000 2022,-86.8565595,33.1247005,I want those coaching Nike quarter zips make it happen @Nike
1517723031296110592,1kimmar,Sat Apr 23 04:32:23 +0000 2022,-118.4119065,34.0207895,"@Spideythefifth @Judes_Law310 @bigredgaymer @TropDePieds @stormrobinson Let's see your pic, Gandalf. Or are you really Brad Pitt?"
1517723031099084801,cshoap,Sat Apr 23 04:32:23 +0000 2022,-86.9256115,35.7297115,@gocanes0228 One of my co-workers trains them &amp; had Jade in the office today. https://t.co/Yhz38uCFaX
1517723032969637888,dallas_hartwell,Sat Apr 23 04:32:23 +0000 2022,-121.9719265,38.362843999999996,"@MarcusAllenHOF ran for 1759 yards in 1985.He played for 12 more years, retiring first all time in rushing scores… https://t.co/XGntCE2uOS"
1517723034794270721,Qamarcheema,Sat Apr 23 04:32:24 +0000 2022,-76.627516,39.4939495,Commentator @sumitp191 says Global media criticised India on Human Rights does not make difference as India is impo… https://t.co/fM4rV2oXQ1
1517723034995462144,maaamof4,Sat Apr 23 04:32:24 +0000 2022,-122.2816065,37.9941325,"@MurderSmall , @AMorbidPodcast Late to the party I know, but holy molyCAPTURING THE FRIEDMANS"
1517723035394093056,KearaJean2,Sat Apr 23 04:32:24 +0000 2022,-100.0768885,31.1688935,If them mountains are blue it goes down smooth😮‍💨🤝🍻
1517723035826016256,Afrolatinogod,Sat Apr 23 04:32:24 +0000 2022,-80.45211649999999,25.479449000000002,I loveeeed this show pinky dinky doo was my shit
1517723036568502273,Richtorr406,Sat Apr 23 04:32:24 +0000 2022,-88.1844355,42.028125,@bestsongiheard Glad I read the article because I was going to say Question.  GC and company did a fantastic version of that song.
1517723037793095680,__bettydigital,Sat Apr 23 04:32:24 +0000 2022,-123.123581,49.257639,I wanna black out. :|
1517723037897961473,NickEustaquio,Sat Apr 23 04:32:24 +0000 2022,-111.931711,34.1682535,Hot coffee is my literal lifeblood
1517723037797343234,jfreshakarico2,Sat Apr 23 04:32:24 +0000 2022,-96.87995749999999,32.924548,I want @ImKeithDavid to voice a Digimon villain
1517723038107766785,LadyCiers,Sat Apr 23 04:32:24 +0000 2022,-84.6564475,38.989258,Home 🏡 ❤️🙏🏾
1517723037365379072,TracedThurman,Sat Apr 23 04:32:24 +0000 2022,-97.754724,30.323345500000002,Omg you discard the dead character cards on the couch because that’s where you put the bodies! 😂 https://t.co/ZlFjAcgfRc
1517723038556504064,JakeC216,Sat Apr 23 04:32:24 +0000 2022,-81.84886,41.470205,We’re gonna need a big boat
1517723038959214592,SheenTennantFan,Sat Apr 23 04:32:25 +0000 2022,-83.1738665,32.6782075,@Catastrfy 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰 Thank you! I'm glad someone likes my nerdy stuff. 🤣
1517723039156228096,bob29790056,Sat Apr 23 04:32:25 +0000 2022,-118.377313,33.854669,@PamelaHensley22 I will watch his debut. Then never again. But this loon will make an impressive entrance.
